1.0	0.8316313052588108	0.7591338170799163	0.7266838024468784	0.7052081409777945	0.7168574811178287	0.7004678746633165	0.807410346665762	0.8163234788112803	0.8383057836455824	0.8595183571045825	0.8595183571045825	0.8595183571045825	0.8595183571045825	0.8595183571045825	0.8595183571045825	0.8595183571045825	0.8595183571045825	0.9826865244301497	1.0	
0.7924812503605781	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0.9739968197232248	0.909257538152953	0.9499613845485443	0.9499613845485443	0.9499613845485443	0.9499613845485443	0.9499613845485443	0.9499613845485443	0.9499613845485443	0.9499613845485443	0.9499613845485443	0.9499613845485443	0.9499613845485443	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0.7686217868402407	0.6472051754952952	0.6472051754952952	0.6472051754952952	0.6472051754952952	0.6472051754952952	0.6472051754952952	0.8420333466683502	0.8420333466683502	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
1.0	0.7344690982919293	0.5743555249466454	0.5246368045257459	0.5290517245941728	0.6552353561679111	0.81253569480965	0.7829928072194433	0.760946335535225	0.749607036556596	0.749607036556596	0.7844156220544151	0.7844156220544151	0.7844156220544151	0.8971218103242999	0.8971218103242999	0.8971218103242999	0.8971218103242999	0.9120233854408333	1.0	
0.3231203125901445	0.24421083216355674	0.20176847754169883	0.35189526074114097	0.8865291271554191	0.8512961409651442	0.9085510497316976	0.9085510497316976	0.9602573845449094	0.9602573845449094	0.9602573845449094	0.9602573845449094	0.9602573845449094	0.9602573845449094	0.9602573845449094	0.9602573845449094	0.9602573845449094	0.9602573845449094	1.0	1.0	
1.0	0.5	0.7756611394273083	0.7370379140950958	0.7370379140950958	0.7370379140950958	0.7370379140950958	0.7370379140950958	0.7370379140950958	0.7370379140950958	0.7370379140950958	0.7868318555071009	0.7868318555071009	0.7868318555071009	0.7868318555071009	0.7868318555071009	0.7868318555071009	0.7868318555071009	1.0	1.0	
0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.0	0.0	0.0	0.620793929157812	0.620793929157812	0.620793929157812	0.620793929157812	0.620793929157812	0.6750334710772132	0.6750334710772132	0.6750334710772132	0.6750334710772132	0.9589784068834692	0.9589784068834692	0.9589784068834692	0.9589784068834692	0.9589784068834692	0.9589784068834692	0.9589784068834692	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.7003202656576092	0.7950030283645634	0.7950030283645634	0.7950030283645634	0.7950030283645634	0.7950030283645634	0.7950030283645634	0.7950030283645634	0.7950030283645634	0.7950030283645634	0.7950030283645634	0.7950030283645634	0.7950030283645634	1.0	
1.0	1.0	1.0	0.87529159014458	0.8351830447662213	0.9448792882835116	0.9262334321590164	0.9243041918881987	0.9380866019301747	0.9277901166253061	0.9890239501516355	0.9890239501516355	0.9890239501516355	0.9890239501516355	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	1.0000000000000002	
0.0	0.694315532561574	0.5331719946337315	0.5166066178678577	0.5166066178678577	0.5166066178678577	0.7440516503525628	0.7440516503525628	0.7440516503525628	0.7440516503525628	0.7440516503525628	0.7440516503525628	0.7440516503525628	0.7440516503525628	0.7440516503525628	0.7440516503525628	0.7440516503525628	0.9689305197335925	0.9689305197335925	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.16121154457268363	0.6189207649782116	0.6189207649782116	0.6189207649782116	0.6189207649782116	0.6189207649782116	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	
0.0	0.0	0.16075680559129507	0.13849309762125822	0.12594436460383476	0.3951180916896696	0.6889882757652841	0.6889882757652841	0.6889882757652841	0.6889882757652841	0.6889882757652841	0.6889882757652841	0.6889882757652841	0.6889882757652841	0.909390913821995	0.909390913821995	1.0	1.0	1.0	1.0	
0.0	0.0	0.45070824723551384	0.44606221567431575	0.44198617980593313	0.43511764115215157	0.5498395714756747	0.6229279821671557	0.6675994229109782	0.7266379456927738	0.6938586047327513	0.7392494720274758	0.7935434586928868	0.7700278406652679	0.8324220472697216	0.8731281178585647	0.9230044798098168	0.9230044798098168	0.9999999999999999	0.9999999999999999	
0.0	0.0	0.0	0.0	0.0	0.1093472113475387	0.1093472113475387	0.1093472113475387	0.1093472113475387	0.1093472113475387	0.451862852086357	0.451862852086357	0.451862852086357	0.451862852086357	0.451862852086357	0.48941382733826694	0.7470725410064087	1.0000000000000002	1.0000000000000002	1.0000000000000002	
0.0	0.3868528072345416	0.7836010421193401	0.7534346018871807	0.7266023212233602	0.7266023212233602	0.7266023212233602	0.7266023212233602	0.7266023212233602	0.7266023212233602	0.7266023212233602	0.9272605345931901	0.9272605345931901	0.9272605345931901	0.9643867157194376	0.9643867157194376	1.0	1.0	1.0	1.0	
1.0	0.8449600493869329	0.7406559365931827	0.7015515158902079	0.6720827249829928	0.6720827249829928	0.7840965124801584	0.7840965124801584	0.8346757774270251	0.8346757774270251	0.8346757774270251	0.8346757774270251	0.8346757774270251	0.8346757774270251	0.8766809477384622	1.0	1.0	1.0	1.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.3151763966285591	0.3151763966285591	0.3151763966285591	0.3151763966285591	0.3151763966285591	0.3151763966285591	0.3151763966285591	0.3151763966285591	0.3151763966285591	0.5465006255226972	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	1.0	0.9579816219205538	0.9794015805861878	0.9405364175107108	0.9334761922787961	0.9347620244939863	0.9495948314315746	0.9287027280309581	0.9426844032073548	0.9224712456502427	0.9563944662815487	0.9787722866595162	0.9729599139363678	0.9729599139363678	1.0	
